股票代號,公司名稱
/036284,國巨元大0C購15
/036285,國巨元大13購02
/036286,台積電元大0C購19
/036287,台積電元大0C購20
/036288,台積電元大13購01
/036289,華邦電元大0C購09
/036290,華碩元大0C購03
/036291,友達元大0C購16
/036292,友達元大12購01
/036293,聯發科元大0C購13
/036294,聯發科元大0C購14
/036295,裕民元大0C購03
/036296,裕民元大12購01
/036297,富邦金元大13購01
/036298,國泰金元大0C購05
/036299,奇鋐元大0C購01
/036300,欣興元大0C購03
/036301,欣興元大0C購04
/036302,晶技元大0C購04
/036303,群創元大0C購10
/036304,群創元大13購01
/036305,愛普元大0C購05
/036306,矽創元大0C購04
/036307,世紀鋼元大0C購05
/036308,新纖統一12購01
/036309,台玻統一11購05
/036310,台玻統一11購06
/036311,中鋼統一12購05
/036312,聯電統一12購01
/036313,技嘉統一12購02
/036314,友達統一11購05
/036315,友達統一11購06
/036316,強茂統一11購01
/036317,裕民統一12購03
/036318,榮運統一12購01
/036319,長榮航統一12購02
/036320,長榮航統一12購03
/036321,京鼎統一11購01
/036322,GIS統一12購01
/036323,華新科康和11購01
/036324,南紡麥證0C購01
/036325,榮成麥證0C購01
/036326,中鋼麥證12購01
/036327,晶技麥證0C購01
/036328,群創麥證0C購02
/036329,矽創麥證0C購01
/036330,T50反1元富13購02
/036331,和大元富13購01
/036332,大亞元富0C購01
/036333,榮成元富0C購01
/036334,燁輝元富0C購01
/036335,燁輝元富0C購02
/036336,台達電元富12購01
/036337,強茂元富11購01
/036338,智原元富12購02
/036339,上緯控元富0C購01
/036340,大銀元富0C購01
/036341,康控元富0C購01
/036342,台表科元富12購02
/036343,台表科元富12購03
/036344,世紀鋼元富0C購01
/036345,上証2X國票11購01
/036346,聯成國票11購01
/036347,中石化國票11購01
/036348,中興電國票11購01
/036349,中纖國票11購01
/036350,正隆國票11購01
/036351,大成鋼國票11購02
/036352,聯電國票11購03
/036353,聯電國票11購04
/036354,聯電國票13購01
/036355,國巨國票12購01
/036356,國巨國票13購01
/036357,台積電國票0C購06
/036358,台積電國票11購03
/036359,台積電國票11購04
/036360,台積電國票12購02
/036361,旺宏國票0C購02
/036362,旺宏國票11購01
/036363,順德國票11購01
/036364,金像電國票11購01
/036365,南亞科國票11購02
/036366,友達國票11購03
/036367,友達國票12購01
/036368,聯發科國票0C購09
/036369,聯發科國票12購01
/036370,聯發科國票13購01
/036371,宏達電國票11購01
/036372,長榮航國票12購01
/036373,奇鋐國票11購01
/036374,聯詠國票11購01
/036375,聯詠國票12購01
/036376,欣興國票12購01
/036377,玉晶光國票11購01
/036378,京鼎國票0C購01
/036379,群創國票12購01
/036380,健策國票11購01
/036381,圓展國票11購01
/036382,台表科國票12購01
/036383,世紀鋼國票0C購01
/036384,世紀鋼國票11購01
/036385,大成鋼富邦13購01
/036386,長榮航富邦12購01
/036387,聯陽富邦13購01
/036388,精成科富邦11購01
/036389,華新國泰12購01
/036390,華新國泰12購02
/036391,榮成國泰12購01
/036392,聯發科國泰12購02
/036393,聯發科國泰12購03
/036394,華新科國泰12購01
/036395,華新中信0C購02
/036396,永豐餘中信11購01
/036397,新光鋼中信11購01
/036398,欣興中信0C購01
/036399,南紡永豐0C購01
/036400,榮成永豐0C購01
/036401,聯電永豐0C購03
/036402,長榮航永豐0C購01
/036403,欣興永豐0C購01
/036404,康控永豐0C購02
/036405,永豐餘群益12購02
/036406,聯電群益12購01
/036407,台達電群益12購01
/036408,國巨群益12購01
/036409,台積電群益0C購10
/036410,長榮航群益12購02
/036411,長榮航群益14購01
/036412,欣興群益12購02
/036413,京鼎群益11購01
/036414,創意群益12購01
/036415,台玻第一16購01
/036416,聯發科第一16購01
/036417,長榮航第一16購01
/036418,道瓊銀凱基12購01
/036419,華夏凱基0C購01
/036420,南紡凱基11購03
/036421,直得凱基0C購01
/036422,中纖凱基0C購01
/036423,威致凱基13購01
/036424,中橡凱基0C購01
/036425,聯電凱基0C購07
/036426,台積電凱基0C購14
/036427,台積電凱基11購03
/036428,旺宏凱基0C購03
/036429,燿華凱基0C購01
/036430,技嘉凱基0C購02
/036431,群光凱基0C購02
/036432,圓剛凱基0C購01
/036433,強茂凱基11購01
/036434,國揚凱基0C購01
/036435,裕民凱基11購02
/036436,長榮航凱基12購02
/036437,日月光凱基11購01
/036438,滬深2X兆豐11購01
/036439,台玻兆豐11購01
/036440,國巨兆豐0C購01
/036441,國泰金兆豐0C購01
/036442,聯詠兆豐11購01
/036443,南亞元富0C購01
/036444,聯成元富0C購01
/036445,東聯元富12購01
/036446,東鋼元富0C購01
/036447,友達元富13購01
/036448,長榮航元富12購02
/036449,聯陽元富13購01
/036450,惠特元富11購01
/036451,華新康和11購01
/036452,東鋼康和11購01
/036453,京元電康和0C購01
/036454,大成鋼台新0C購01
/036455,南亞科台新0C購01
/036456,滬深2X元大0C購10
/036457,A50正2元大0C購02
/036458,中石化元大0C購05
/036459,中石化元大11購02
/036460,恆大元大0C購01
/036461,儒鴻元大0C購03
/036462,儒鴻元大0C購04
/036463,台玻元大11購01
/036464,永豐餘元大0C購02
/036465,永豐餘元大0C購03
/036466,中鋼元大0C購09
/036467,中鋼元大0C購10
/036468,大成鋼元大0C購09
/036469,鴻海元大0C購19
/036470,鴻海元大0C購20
/036471,台積電元大0C購21
/036472,台積電元大0C購22
/036473,順德元大0C購01
/036474,友達元大0C購17
/036475,友達元大0C購18
/036476,聯發科元大11購08
/036477,東森元大0C購01
/036478,長榮航元大0C購06
/036479,長榮航元大13購01
/036480,創意元大0C購02
/036481,健策元大0C購01
/036482,愛普元大0C購06
/036483,愛普元大11購01
/036484,台玻麥證0C購02
/036485,燁輝麥證0C購01
/036486,長榮航麥證0C購02
/036487,聯詠麥證0C購01
/036488,國喬富邦0C購01
/036489,創意富邦13購01
/036490,台郡富邦13購01
/036491,聯成國泰12購01
/036492,聯成國泰12購02
/036493,南紡國泰12購01
/036494,國巨國泰12購03
/036495,金像電國泰12購02
/036496,欣興國泰12購01
/036497,南電國泰12購01
/036498,南電中信11購01
/036499,國喬凱基0C購02
/036500,聯成凱基11購02
/036501,儒鴻凱基0C購01
/036502,台玻凱基12購01
/036503,正隆凱基0C購01
/036504,國巨凱基0C購05
/036505,國巨凱基0C購06
/036506,台積電凱基0C購15
/036507,廣達凱基0C購01
/036508,南亞科凱基14購02
/036509,友達凱基11購07
/036510,義隆凱基11購01
/036511,長榮航凱基14購01
/036512,嘉晶凱基0C購01
/036513,群創凱基11購06
/036514,晶相光凱基11購02
/036515,世紀鋼凱基12購01
/036516,國喬群益0C購02
/036517,東鋼群益11購02
/036518,聯電群益11購03
/036519,台積電群益11購04
/036520,京元電群益0C購01
/036521,晶相光群益12購01
/036522,TPK群益0C購01
/036523,新纖統一11購02
/036524,東鋼統一11購01
/036525,聯電統一0C購09
/036526,台達電統一12購01
/036527,玉晶光統一12購02
/036528,國巨兆豐0C購02
/036529,宏碁兆豐11購01
/036530,欣興兆豐11購01
/036531,南電兆豐12購01
/036532,正隆永豐0C購01
/036533,泰豐永豐0C購01
/036534,中橡永豐0C購01
/036535,鴻海永豐0C購02
/036536,台積電永豐0C購02
/036537,王品永豐0C購01
/036538,友達元富13購02
/036539,百和元富0C購01
/036540,台聚康和11購01
/036541,聯成康和11購01
/036542,榮成康和11購01
/036543,台灣50元大0C購15
/036544,台灣50元大11購12
/036545,台灣50元大11購13
/036546,台灣50元大11購14
/036547,T50反1元大13購01
/036548,T50反1元大13購02
/036549,臺指反元大13購01
/036550,臺指反元大13購02
/036551,台塑元大0C購02
/036552,佳世達元大0C購04
/036553,群光元大0C購01
/036554,圓剛元大0C購01
/036555,可成元大11購01
/036556,榮運元大0C購02
/036557,長榮航元大11購04
/036558,長榮航元大11購05
/036559,長榮航元大12購02
/036560,長榮航元大13購02
/036561,長榮航元大13購03
/036562,欣興元大0C購05
/036563,欣興元大11購03
/036564,玉晶光元大11購04
/036565,健策元大0C購02
/036566,健策元大11購02
/036567,茂林元大0C購01
/036568,臻鼎元大11購02
/036569,安集元大0C購01
/036570,長華元大0C購01
/036571,世紀鋼元大0C購06
/036572,世紀鋼元大12購02
/036573,景碩國票12購01
/036574,中石化富邦0C購01
/036575,燁輝富邦13購01
/036576,長榮航富邦13購01
/036577,聯成兆豐11購01
/036578,景碩兆豐11購01
/036579,玉晶光兆豐11購01
/036580,統一中信0C購01
/036581,聯電中信0C購01
/036582,友達中信11購03
/036583,欣興中信12購01
/036584,百和中信0C購01
/036585,台玻國泰12購02
/036586,東鋼國泰12購01
/036587,可成國泰12購01
/036588,強茂國泰12購01
/036589,玉晶光國泰12購02
/036590,矽創國泰12購01
/036591,道瓊銀群益11購01
/036592,鴻海群益0C購09
/036593,大立光群益16購01
/036594,欣興群益12購03
/036595,晶碩群益12購01
/036596,順德永豐0C購01
/036597,金像電永豐0C購01
/036598,台光電永豐0C購01
/036599,友達永豐0C購02
/036600,欣興永豐0C購02
/036601,景碩永豐0C購02
/036602,群創永豐0C購02
/036603,健策永豐0C購01
/036604,惠特永豐0C購01
/036605,道瓊銀元大11購01
/036606,台玻元大0C購05
/036607,正隆元大0C購01
/036608,榮成元大11購01
/036609,大成鋼元大14購01
/036610,順德元大11購02
/036611,京元電元大0C購01
/036612,聯詠元大0C購08
/036613,創意元大11購02
/036614,國喬元富11購01
/036615,國喬元富11購02
/036616,美時元富0C購01
/036617,美時元富0C購02
/036618,正隆元富0C購01
/036619,金像電元富13購02
/036620,長榮航元富11購01
/036621,玉晶光元富13購07
/036622,大成凱基0C購01
/036623,台玻凱基12購02
/036624,正隆凱基12購02
/036625,永豐餘凱基12購01
/036626,榮成凱基12購01
/036627,中鋼凱基11購05
/036628,聯電凱基0C購08
/036629,順德凱基12購01
/036630,金像電凱基11購01
/036631,友達凱基0C購06
/036632,富邦金凱基11購02
/036633,緯創凱基0C購01
/036634,群創凱基0C購05
/036635,聚鼎凱基0C購01
/036636,南茂凱基0C購01
/036637,力麗統一0C購02
/036638,台玻統一0C購05
/036639,台玻統一11購07
/036640,永豐餘統一0C購01
/036641,大成鋼統一0C購09
/036642,聯電統一0C購10
/036643,聯電統一0C購11
/036644,國巨統一0C購03
/036645,京元電統一0C購01
/036646,宏達電統一0C購02
/036647,裕民統一0C購06
/036648,長榮航統一0C購08
/036649,大立光統一0C購04
/036650,矽格統一0C購01
/036651,矽創統一12購04
/036652,南電統一0C購03
/036653,世紀鋼統一0C購03
/036654,聯成麥證11購01
/036655,台橡麥證11購01
/036656,金像電麥證0C購01
/036657,滬深2X國票12購01
/036658,道瓊反國票0C購02
/036659,華新國票0C購03
/036660,和桐國票11購01
/036661,榮成國票11購01
/036662,春源國票0C購01
/036663,華碩國票11購01
/036664,華碩國票12購01
/036665,金像電國票11購02
/036666,技嘉國票11購01
/036667,技嘉國票12購01
/036668,台光電國票11購01
/036669,京元電國票0C購01
/036670,宏達電國票11購02
/036671,長榮航國票11購01
/036672,富邦金國票12購01
/036673,新光金國票11購02
/036674,健和興國票11購01
/036675,大立光國票11購01
/036676,亞光國票11購01
/036677,欣興國票12購02
/036678,群創國票0C購02
/036679,群創國票0C購03
/036680,群創國票12購02
/036681,健策國票11購02
/036682,臻鼎國票11購01
/036683,臻鼎國票11購02
/036684,矽格國票11購01
/036685,GIS國票0C購01
/036686,惠特國票11購01
/036687,矽創國票11購01
/036688,京鼎富邦0C購01
/036689,上証2X國泰12購02
/036690,滬深2X國泰12購01
/036691,國喬國泰12購02
/036692,聯電國泰12購02
/036693,正隆中信0C購01
/036694,光罩中信0C購01
/036695,奇鋐中信0C購01
/036696,聯詠中信11購01
/036697,南電中信11購02
/036698,光罩永豐0C購01
/036699,義隆永豐0C購01
/036700,奇鋐永豐0C購01
/036701,晶碩永豐0C購01
/036702,台灣50群益0C購01
/036703,T50反1群益12購01
/036704,正隆群益0C購02
/036705,榮成群益0C購02
/036706,國巨群益12購02
/036707,光罩群益11購01
/036708,順德群益12購01
/036709,金像電群益0C購02
/036710,台光電群益12購01
/036711,京元電群益0C購03
/036712,聯發科群益12購01
/036713,景碩群益0C購01
/036714,健策群益0C購01
/036715,愛普群益13購01
/036716,A50正2兆豐11購01
/036717,順德兆豐0C購01
/036718,華新科兆豐13購01
/036719,健策兆豐0C購01
/036720,友達第一16購01
/036721,欣興第一16購01
/036722,南電第一16購01
/036723,道瓊銀凱基13購01
/036724,和桐凱基0C購01
/036725,台積電凱基0C購16
/036726,智邦凱基0C購01
/036727,京元電凱基11購01
/036728,聯發科凱基0C購09
/036729,欣興凱基14購01
/036730,健策凱基11購01
/036731,日月光凱基12購01
/036732,臺股指凱基12購03
/036733,T50反1元大0C購07
/036734,國喬元大12購01
/036735,中石化元大0C購06
/036736,台達電元大0C購02
/036737,國巨元大0C購17
/036738,國巨元大14購01
/036739,佳世達元大0C購05
/036740,群光元大0C購02
/036741,億光元大0C購01
/036742,南亞科元大0C購04
/036743,南亞科元大0C購05
/036744,可成元大0C購01
/036745,王品元大0C購01
/036746,大立光元大0C購10
/036747,大立光元大11購03
/036748,聯詠元大0C購09
/036749,玉晶光元大12購04
/036750,和碩元大0C購01
/036751,矽格元大0C購01
/036752,臺股指元大0C購40
/036753,臺股指元大0C購41
/036754,滬深2X國票11購01
/036755,滬深2X國票11購02
/036756,滬深2X國票11購03
/036757,滬深2X國票11購04
/036758,中纖國票11購02
/036759,光罩國票11購01
/036760,友達國票11購04
/036761,聯發科國票11購06
/036762,奇鋐國票11購02
/036763,群創國票11購03
/036764,台表科國票11購01
/036765,南電國票11購01
/036766,南茂國票11購01
/036767,百和國票11購01
/036768,台積電富邦14購03
/036769,華邦電富邦13購01
/036770,京元電富邦0C購01
/036771,中工富邦11購01
/036772,大成鋼統一0C購10
/036773,允強統一11購01
/036774,光罩統一11購01
/036775,金像電統一11購01
/036776,微星統一11購01
/036777,友達統一0C購10
/036778,長榮航統一0C購09
/036779,長榮航統一0C購10
/036780,長榮航統一11購01
/036781,王品統一11購01
/036782,欣興統一0C購02
/036783,欣興統一0C購03
/036784,欣興統一0C購04
/036785,欣興統一11購05
/036786,欣興統一12購01
/036787,景碩統一11購01
/036788,景碩統一12購01
/036789,創意統一12購01
/036790,群創統一0C購15
/036791,群創統一0C購16
/036792,健策統一11購01
/036793,健策統一12購01
/036794,日月光統一11購01
/036795,GIS統一12購02
/036796,惠特統一11購01
/036797,世紀鋼統一11購02
/036798,金像電台新0C購01
/036799,欣興台新0C購01
/036800,景碩台新0C購01
/036801,健策台新0C購01
/036802,國喬康和0C購02
/036803,光罩康和0C購01
/036804,健策康和0C購02
/036805,T50反1元富13購03
/036806,中鋼元富0C購02
/036807,東鋼元富0C購02
/036808,台積電元富13購03
/036809,台積電元富13購04
/036810,台積電元富13購05
/036811,光罩元富13購01
/036812,超豐元富0C購01
/036813,奇鋐元富13購01
/036814,欣興元富12購04
